depth;datetime;value
70.221;35015.314525463;14.4664
80.175;35015.3148726852;16.334801
87.699;35015.3152546296;16.642
2.455;35111.7099305556;7.4733
5.698;35111.7101388889;7.4746
10.486;35111.7103125;7.475
15.563;35111.7104976852;7.4747
20.6;35111.7107175926;7.4751
30.506;35111.7110648148;7.4809
40.529;35111.7114467593;7.5117
50.508;35111.7118287037;7.899
60.559;35111.7121875;9.8865
70.469;35111.7125347222;14.8878
80.604;35111.7129398148;16.3374
86.147;35111.7135185185;16.3955
1.075;35147.7841087963;7.3558
4.855;35147.7843055556;7.355
9.952;35147.7845138889;7.356
14.846;35147.7847106481;7.3663
19.86;35147.7849189815;7.4012
29.811;35147.7853009259;7.4052
39.956;35147.7857175926;7.46
50.011;35147.786087963;7.6926
59.896;35147.7864699074;10.6611
69.836;35147.7868518519;15.1855
79.844;35147.7872337963;16.414101
86.951;35147.7877777778;16.5222
1.163;35154.6634259259;7.4961
5.009;35154.6635185185;7.4962
9.969;35154.6636458333;7.4982
15.048;35154.6637615741;7.5081
19.989;35154.6638888889;7.5109
30.051;35154.6641435185;7.638
40.082;35154.6643865741;7.8447
49.903;35154.6646296296;9.0478
60.018;35154.6648726852;10.5814
69.869;35154.6651157407;14.819
80.139;35154.6653935185;16.2838
85.947;35154.6656828704;16.436199
0.52;35196.8639814815;7.34
5.094;35196.8641666667;7.3379
10.043;35196.8643865741;7.338
15.156;35196.8645486111;7.3389
20.092;35196.8647337963;7.3383
30.016;35196.8650578704;7.3408
39.907;35196.8653935185;7.3432
49.973;35196.865775463;8.2924
60.057;35196.8661689815;12.7173
70.164;35196.8665046296;14.9757
80.147;35196.8668865741;16.125601
84.849;35196.8675115741;16.3613
1.056;35200.0080787037;7.3118
5.16;35200.0082175926;7.318
10.249;35200.0084027778;7.3141
15.269;35200.008587963;7.3185
20.167;35200.0087615741;7.3214
30.134;35200.0091435185;7.3265
40.179;35200.0094907407;7.3541
50.199;35200.0098726852;8.4526
60.238;35200.0102314815;12.2984
70.15;35200.0106018518;14.8338
80.174;35200.0109606481;16.2323
86.313;35200.0112615741;16.330999
1.91;35204.5988078704;7.3187
5.087;35204.5989699074;7.3188
10.165;35204.5990856482;7.319
15.143;35204.599212963;7.3194
20.18;35204.5993287037;7.3194
30.15;35204.5995949074;7.3445
40.196;35204.599837963;7.4889
50.038;35204.6001967593;9.1152
60.273;35204.6005787037;13.4226
70.228;35204.6009375;14.6462
80.275;35204.6013425926;16.091801
85.544;35204.601724537;16.306101
1.5;35279.2307986111;7.029
5.27;35279.2309375;7.03
10.27;35279.2311458333;7.03
15.25;35279.2313194444;7.019
20.33;35279.2315046296;7.123
30.32;35279.2318865741;7.408
40.25;35279.2322685185;7.801
50.3;35279.2326157407;10.466
60.25;35279.2329976852;13.326
70.24;35279.2333449074;15.237
80.28;35279.2337037037;16.224001
87.81;35279.2340509259;16.332001
1.24;35280.0855208333;7.032
10.22;35280.0855208333;7.034
15.22;35280.0855208333;7.005
50.23;35280.0855208333;10.286
80.24;35280.0855208333;16.107
5.19;35280.0857638889;7.033
20.28;35280.0862384259;7.011
30.25;35280.0865856481;7.17
40.24;35280.0869097222;7.583
60.17;35280.0875578704;13.091
70.22;35280.0878819444;15.259
87.89;35280.088587963;16.308001
1.28;35291.1365856481;7.088
5.29;35291.136712963;7.089
10.26;35291.1368865741;7.089
15.41;35291.1370486111;7.083
20.33;35291.1372106482;7.242
30.26;35291.1375347222;7.393
40.34;35291.1378819444;7.698
50.3;35291.1381828704;8.94
60.32;35291.1385185185;12.011
70.26;35291.1388425926;14.509
80.26;35291.1391666667;16.011
87.58;35291.1394328704;16.304001
1.45;35365.3695138889;7.088
5.33;35365.3697337963;7.09
10.18;35365.3699189815;7.087
15.3;35365.3700925926;7.086
20.31;35365.3702546296;7.086
30.31;35365.3706018518;7.085
40.34;35365.3709606481;7.148
50.35;35365.3712847222;7.957
60.44;35365.3716087963;11.682
70.3;35365.3719444444;14.726
80.22;35365.3722916667;16.037001
87.17;35365.3725115741;17.204
5.05;35377.5525347222;7.114
5.47;35377.5525347222;7.119
10.48;35377.5527546296;7.118
15.65;35377.5529976852;7.118
20.38;35377.5531365741;7.118
30.44;35377.5535416667;7.118
40.39;35377.5539236111;7.12
50.67;35377.5543518519;7.295
60.33;35377.5546759259;13.472
70.67;35377.5550578704;15.394
80.41;35377.5553935185;16.563999
87.14;35377.5557986111;17.114
2.24;35470.0693518519;7.515
5.29;35470.0694097222;7.514
10.35;35470.0695486111;7.514
15.26;35470.0696759259;7.515
20.29;35470.0697916667;7.515
30.55;35470.0700694444;7.515
40.38;35470.0703356481;7.514
50.41;35470.0706018519;7.566
60.34;35470.0708449074;11.033
70.39;35470.0711226852;15.112
80.47;35470.0713657407;16.415001
86.81;35470.0716666667;16.867001
2.6;35483.4313888889;7.45
5.29;35483.4315856481;7.451
10.35;35483.4317708333;7.45
15.46;35483.4319328704;7.45
20.48;35483.4320949074;7.451
30.39;35483.4324189815;7.451
40.41;35483.4327199074;7.453
50.38;35483.4330555556;7.466
60.39;35483.4333796296;13.721
70.28;35483.4336805556;15.656
80.31;35483.4340046296;16.243999
87.35;35483.4343518519;16.399
2.23;35515.5006828704;7.514
5.17;35515.5008217593;7.514
10.29;35515.5009606481;7.514
15.2;35515.501087963;7.514
20.36;35515.5012037037;7.515
30.35;35515.5014467593;7.516
40.29;35515.5016898148;7.516
50.29;35515.5019328704;8.026
60.08;35515.5021875;13.772
70.13;35515.5024189815;15.697
80.25;35515.502650463;16.421
87.19;35515.5029166667;16.719
1.64;35556.5859606481;7.584
5.53;35556.586099537;7.584
10.58;35556.5863078704;7.584
15.52;35556.5865046296;7.586
20.6;35556.5867476852;7.586
30.62;35556.5871527778;7.588
40.57;35556.5875115741;7.59
50.57;35556.5879398148;7.591
60.53;35556.5882986111;12.429
70.6;35556.5887037037;15.121
80.6;35556.5891087963;16.436001
87.31;35556.5893518518;16.743999
0.58;35562.8827199074;7.581
5.22;35562.8828819444;7.58
10.26;35562.8830439815;7.582
15.27;35562.8831944444;7.583
20.24;35562.8833564815;7.583
30.22;35562.8836805556;7.582
40.16;35562.8840046296;7.585
50.21;35562.8843287037;7.639
60.22;35562.8846759259;11.89
70.28;35562.8849768518;15.519
80.27;35562.8853125;16.469
86.61;35562.8855208333;16.594999
1.37;35649.3376736111;7.384
5;35649.3378935185;7.386
9.86;35649.338125;7.386
15;35649.3383449074;7.385
19.89;35649.3385648148;7.437
30;35649.3390046296;7.521
39.9;35649.3394675926;7.622
50.06;35649.3398726852;8.62
60.07;35649.3403125;12.625
69.98;35649.3407407407;15.14
79.92;35649.3411805556;16.084
87.17;35649.3415509259;16.482
1.29;35653.3972916667;7.372
4.93;35653.3974305556;7.379
9.95;35653.397650463;7.377
14.93;35653.3978819444;7.388
19.95;35653.3981018519;7.428
29.92;35653.3985185185;7.435
39.9;35653.3989467593;7.621
49.95;35653.3993865741;8.273
59.94;35653.3998148148;12.251
69.96;35653.4002314815;15.006
79.96;35653.4006597222;16.231001
88.36;35653.4010069444;16.43
3.85;35729.2972916667;7.428
5.72;35729.2972916667;7.427
10.9;35729.2974768519;7.427
15.54;35729.2975925926;7.427
20.68;35729.2977777778;7.428
30.83;35729.2981018519;7.431
40.74;35729.2984027778;7.924
50.76;35729.2987268519;13.259
60.73;35729.2990277778;15.999
70.78;35729.2993518518;17.323
80.75;35729.2996296296;17.868
1.52;35741.2969907407;7.482
5.98;35741.2971064815;7.482
10.96;35741.2972685185;7.482
15.95;35741.2974305556;7.485
20.94;35741.2975925926;7.488
30.94;35741.2978935185;7.547
40.95;35741.2981944444;7.559
51.01;35741.2985069444;10.28
60.92;35741.2988078704;14.629
70.9;35741.2991435185;16.379
80.87;35741.2994907407;17.681
85.32;35741.2996296296;17.837999
2.01;35805.8847337963;7.406
5.75;35805.8848958333;7.403
10.75;35805.8850694444;7.403
15.72;35805.8852199074;7.404
20.7;35805.8853935185;7.405
30.79;35805.8857407407;7.503
40.73;35805.8860416667;7.52
50.79;35805.8863657407;10.824
60.66;35805.8866666667;14.765
70.68;35805.8869675926;16.367001
80.69;35805.8873148148;17.23
86.48;35805.8874537037;17.399
3.06;35836.5433449074;7.512
5.38;35836.5434606482;7.511
10.46;35836.5436458333;7.511
15.48;35836.5438425926;7.511
20.4;35836.5440277778;7.519
30.51;35836.5444328704;7.524
40.48;35836.5448148148;7.618
50.3;35836.5451967593;8.413
60.26;35836.5455787037;13.077
70.35;35836.5459606481;15.217
80.46;35836.5463425926;16.485001
1.64;35847.3028009259;7.407
5.31;35847.3029166667;7.407
10.4;35847.3030787037;7.407
15.5;35847.3032407407;7.407
20.51;35847.3033796296;7.407
30.48;35847.3036805556;7.407
40.32;35847.3039699074;7.443
50.47;35847.3042708333;11.939
60.5;35847.3045717593;14.605
70.47;35847.3048958333;16.224001
80.47;35847.3052199074;16.981001
87.33;35847.3054398148;17.033001
1.29;35877.2142939815;7.081
5.16;35877.2144328704;7.08
10.12;35877.2146064815;7.082
15.25;35877.2147685185;7.081
20.14;35877.2149537037;7.081
30.08;35877.2152777778;7.157
40.16;35877.2155787037;7.235
50.18;35877.2159027778;7.561
60.16;35877.2162268519;13.304
70.23;35877.2165277778;15.658
80.17;35877.216875;16.857
87.27;35877.2171296296;16.931999
2.1;35884.0318865741;7.077
5.26;35884.032025463;7.075
10.37;35884.0322106481;7.11
15.32;35884.0324189815;7.117
20.38;35884.0325925926;7.124
30.42;35884.032974537;7.251
40.26;35884.0333449074;7.33
50.32;35884.0337268518;7.693
60.43;35884.0340856481;12.639
70.36;35884.0344675926;15.367
80.28;35884.0348148148;16.437
87.72;35884.0351388889;16.65
2.63;35935.2709606482;7.044
5.61;35935.2711226852;7.044
10.63;35935.2713425926;7.045
15.51;35935.2715046296;7.045
20.61;35935.271724537;7.098
30.66;35935.2721064815;7.219
40.6;35935.2724537037;7.302
50.52;35935.2728356481;7.475
60.59;35935.2732175926;12.006
70.59;35935.2735648148;14.958
80.53;35935.2739236111;16.768999
87.43;35935.2741666667;16.895
1.7;36010.4408796296;7.022
5.05;36010.4410648148;7.023
10.14;36010.4412847222;7.023
15.14;36010.4415046296;7.024
20.14;36010.441724537;7.024
30.01;36010.4421875;7.12
40.09;36010.4425925926;7.237
50.05;36010.4430439815;7.991
60.11;36010.4434606481;11.768
70.01;36010.4438657407;15.57
80.05;36010.4442939815;16.511999
87.55;36010.4445717593;16.671
1.04;36016.6928587963;7.108
5.08;36016.6930787037;7.105
10.02;36016.6933217593;7.11
15.15;36016.6935185185;7.118
20.12;36016.69375;7.104
30.21;36016.6941898148;7.108
40.06;36016.6946064815;7.255
50;36016.6950694444;7.567
59.91;36016.6954976852;11.122
70.05;36016.6959375;14.834
80.07;36016.6963657407;16.290001
86.79;36016.696712963;16.618
1.71;36101.2247916667;7.125
5.32;36101.2249305556;7.125
10.5;36101.2251388889;7.125
15.46;36101.2253356481;7.125
20.48;36101.2255555556;7.125
30.24;36101.2259606481;7.125
40.45;36101.2263657407;7.125
50.42;36101.2267476852;8.084
60.43;36101.2271527778;11.417
70.4;36101.2275347222;15.097
80.42;36101.2279166667;16.263
87.04;36101.2281597222;16.302999
2.8;36110.2927314815;7.222
5.08;36110.2928009259;7.223
9.84;36110.292974537;7.223
15.26;36110.2931365741;7.222
20.23;36110.2933217593;7.223
30.19;36110.2936689815;7.224
40.29;36110.2939814815;7.228
50.36;36110.2943287037;8.65
60.28;36110.2946875;12.533
70.2;36110.295;14.89
80.28;36110.2953356481;15.791
86.44;36110.2955555556;16.145
1.97;36168.0771296296;7.36
5.08;36168.0772106481;7.359
10.12;36168.077349537;7.361
15.07;36168.0775;7.361
20.04;36168.0776157407;7.362
29.89;36168.0778935185;7.364
40.16;36168.0781597222;7.391
49.73;36168.0784375;9.405
60;36168.0787037037;12.127
69.95;36168.0789699074;15.125
79.82;36168.0792476852;16.173
87.41;36168.0794328704;16.231001
0.94;36241.0721527778;7.138
5.52;36241.0723148148;7.139
10.54;36241.0725115741;7.139
15.48;36241.0727777778;7.139
20.48;36241.0729976852;7.151
30.53;36241.0734606481;7.37
40.52;36241.0739467593;7.44
50.52;36241.0744097222;10.104
60.47;36241.074849537;12.428
70.53;36241.0752777778;14.568
80.53;36241.0757175926;15.791
88.1;36241.0760416667;16.25
1.05;36249.2401736111;7.247
5.38;36249.2403125;7.25
10.33;36249.2405208333;7.251
15.35;36249.2407407407;7.253
20.36;36249.2409375;7.254
30.29;36249.2413425926;7.373
40.34;36249.241724537;7.469
50.31;36249.2421296296;10.439
60.32;36249.2425347222;12.913
70.32;36249.2429166667;14.82
80.32;36249.2433217593;15.718
87.66;36249.243599537;16.209
2.27;36289.2945717593;7.055
5.05;36289.2947106482;7.035
10.16;36289.2948726852;7.037
15.1;36289.2950347222;7.037
20.12;36289.2952546296;7.045
30.18;36289.2956018519;7.245
40.06;36289.2959375;7.211
50.28;36289.2963078704;7.336
60.17;36289.2966666667;10.307
70.32;36289.2970138889;13.982
80.31;36289.2973726852;15.389
87.27;36289.297650463;15.991
1.9;36296.6680208333;7.154
5.24;36296.6681018519;7.143
10.21;36296.6682986111;7.157
15.18;36296.6684606482;7.151
20.13;36296.6686458333;7.15
30.12;36296.6690046296;7.157
40.18;36296.669375;7.26
50.05;36296.6697337963;7.348
60.22;36296.6700925926;9.508
70.12;36296.6704398148;14.188
80.3;36296.6707986111;15.468
87.44;36296.6710416667;15.859
1.8;36375.2385648148;7.063
5.32;36375.23875;7.137
10.39;36375.238900463;7.137
15.36;36375.2390625;7.136
20.32;36375.239224537;7.519
30.38;36375.239525463;7.25
40.37;36375.239849537;7.208
50.37;36375.240150463;7.354
60.32;36375.2404976852;8.893
70.43;36375.2407986111;14.37
80.38;36375.241099537;15.624
87.2;36375.2413194444;15.977
1.85;36381.0015625;7.076
5.38;36381.0017476852;7.107
10.49;36381.0018865741;7.134
15.42;36381.0020138889;7.192
20.52;36381.0021527778;7.481
30.36;36381.0024189815;7.384
40.4;36381.0026736111;7.261
50.45;36381.0029398148;7.461
60.43;36381.0032175926;10.609
70.46;36381.0034837963;14.413
80.49;36381.00375;15.595
86.95;36381.0039699074;15.936
1.75;36494.0765625;7.353
5.19;36494.0766435185;7.34
10.29;36494.0768287037;7.339
15.21;36494.0769907407;7.339
20.22;36494.0771759259;7.338
30.03;36494.0775115741;7.365
40.32;36494.0778356481;7.426
50.3;36494.0781597222;11.76
60.23;36494.0784837963;14.057
70.18;36494.0788078704;15.582
80.31;36494.0791435185;16.5
86.51;36494.0793518519;17.231001
4.59;36501.8889814815;7.755
5.46;36501.8890277778;7.743
10.57;36501.8892476852;7.743
15.3;36501.8894097222;7.743
20.45;36501.8895949074;7.744
30.47;36501.8898958333;7.745
40.47;36501.8902777778;7.807
50.48;36501.8905787037;10.382
60.15;36501.8909027778;13.736
70.61;36501.8912847222;15.577
80.46;36501.8915856481;16.410999
85.77;36501.8917476852;17.205
1.854;34705.320150463;7.59122
2;34705.3201736111;7.58784
3;34705.3201967593;7.59139
4;34705.3202314815;7.59309
5;34705.3202546296;7.59375
6;34705.3203009259;7.59162
7;34705.3203125;7.59983
8;34705.3203356481;7.60092
9;34705.3203819444;7.59187
10;34705.3203935185;7.58923
11;34705.3204398148;7.58851
12;34705.320462963;7.59129
13;34705.3204976852;7.58868
14;34705.3205208333;7.58711
15;34705.3205439815;7.59145
16;34705.3205787037;7.59391
17;34705.3206018519;7.59131
18;34705.3206365741;7.59239
19;34705.3206597222;7.58218
20;34705.3206828704;7.58744
21;34705.3207175926;7.58772
22;34705.3207407407;7.59338
23;34705.3207638889;7.59596
24;34705.3207986111;7.59626
25;34705.3208217593;7.59479
26;34705.3208449074;7.59923
27;34705.3208796296;7.59427
28;34705.3209027778;7.58921
29;34705.3209375;7.58921
30;34705.3209606481;7.58968
31;34705.3209837963;7.59112
32;34705.3210185185;7.5921
33;34705.3210416667;7.60501
34;34705.3210648148;7.61291
35;34705.321099537;7.61958
36;34705.3211226852;7.6232
37;34705.3211689815;7.61753
38;34705.3211805556;7.62488
39;34705.3212037037;7.62557
40;34705.3212384259;7.65089
41;34705.3212615741;7.66666
42;34705.3213078704;7.67448
43;34705.3213194444;7.67849
44;34705.3213657407;7.68525
45;34705.3213888889;7.70091
46;34705.321400463;7.70913
47;34705.3214467593;7.73168
48;34705.3214699074;7.73867
49;34705.3215046296;7.74312
50;34705.3215277778;7.75418
51;34705.3215625;7.81704
52;34705.3215856481;7.88646
53;34705.3216087963;8.14544
54;34705.3216435185;9.8654
55;34705.3216666667;10.9007
56;34705.3216898148;11.6293
57;34705.321724537;12.179
58;34705.3217476852;12.5131
59;34705.3217708333;13.0828
60;34705.3218055556;13.5789
61;34705.3218287037;13.9615
62;34705.3218518519;14.2918
63;34705.3218865741;14.5838
64;34705.3219097222;14.9564
65;34705.3219328704;15.4313
66;34705.3219675926;15.7259
67;34705.3219907407;15.8802
68;34705.322025463;16.0259
69;34705.3220486111;16.1577
70;34705.3220949074;16.269899
71;34705.3221064815;16.3804
72;34705.3221296296;16.483
73;34705.3221759259;16.5884
74;34705.3221875;16.6975
75;34705.3222337963;16.7666
76;34705.3222569444;16.767799
77;34705.3222685185;16.809799
78;34705.3223148148;17.0392
79;34705.322337963;17.2346
80;34705.3223726852;17.2882
81;34705.3223958333;17.297501
82;34705.3224305556;17.295099
83;34705.3224537037;17.2952
84;34705.3224768518;17.2997
85;34705.3225115741;17.2985
86;34705.3225347222;17.300501
87;34705.3225578704;17.3008
0.832;34706.2544907407;7.61622
1;34706.2545138889;7.61591
2;34706.254525463;7.60461
3;34706.2545486111;7.6054
4;34706.2545949074;7.61026
5;34706.2546064815;7.60927
6;34706.2546296296;7.60038
7;34706.2546759259;7.62105
8;34706.2546875;7.60463
9;34706.2547106482;7.61879
10;34706.2547569444;7.61854
11;34706.2547685185;7.61239
12;34706.2547916667;7.61458
13;34706.2548148148;7.61676
14;34706.254849537;7.60419
15;34706.2548726852;7.61222
16;34706.2548958333;7.61106
17;34706.2549305556;7.61877
18;34706.2549537037;7.62114
19;34706.2549768519;7.61558
20;34706.2550115741;7.60978
21;34706.2550347222;7.6253
22;34706.2550578704;7.62463
23;34706.2550925926;7.63476
24;34706.2551157407;7.62957
25;34706.2551388889;7.63573
26;34706.2551736111;7.65004
27;34706.2551967593;7.63963
28;34706.2552199074;7.64775
29;34706.2552546296;7.6476
30;34706.2552777778;7.63758
31;34706.2553125;7.65684
32;34706.2553356482;7.64997
33;34706.2553587963;7.65147
34;34706.2553935185;7.66712
35;34706.2554166667;7.6721
36;34706.2554398148;7.68112
37;34706.255474537;7.68482
38;34706.2554976852;7.68976
39;34706.2555208333;7.68473
40;34706.2555555556;7.70709
41;34706.2555787037;7.74487
42;34706.2556018519;7.78831
43;34706.2556365741;7.81831
44;34706.2556597222;7.81975
45;34706.2556828704;7.81708
46;34706.2556944444;7.82488
47;34706.2557407407;7.86558
48;34706.2557638889;7.86692
49;34706.255775463;7.88668
50;34706.2558217593;7.93302
51;34706.2558449074;7.96451
52;34706.2558564815;8.38365
53;34706.2559027778;9.45673
54;34706.2559259259;10.7781
55;34706.2559375;11.2757
56;34706.2559606481;11.6789
57;34706.2560069444;12.2996
58;34706.2560185185;12.9297
59;34706.2560416667;13.3154
60;34706.256087963;13.6651
61;34706.256099537;14.2717
62;34706.2561226852;14.7065
63;34706.2561689815;14.988
64;34706.2561805556;15.3705
65;34706.2562037037;15.7333
66;34706.25625;15.9775
67;34706.2562615741;16.109699
68;34706.2562847222;16.239901
69;34706.2563078704;16.3403
70;34706.2563425926;16.427299
71;34706.2563657407;16.5191
72;34706.2563888889;16.5735
73;34706.2564236111;16.615299
74;34706.2564467593;16.6556
75;34706.2564699074;16.6989
76;34706.2565046296;16.7724
77;34706.2565277778;16.921
78;34706.2565625;17.0313
79;34706.2565856481;17.0912
80;34706.2566087963;17.130501
81;34706.2566435185;17.352301
82;34706.2566666667;17.366199
83;34706.2566898148;17.349899
84;34706.256724537;17.357
85;34706.2567476852;17.358801
86;34706.2567708333;17.3405
87;34706.2568055556;17.343399
88;34706.2568287037;17.3552
3.221;34741.0476736111;7.9192
3.933;34741.0477546296;7.9191
5.021;34741.0477777778;7.9188
6.008;34741.0478125;7.9184
7.039;34741.0478356481;7.9182
8.052;34741.0478819444;7.9183
9.004;34741.0479166667;7.9184
9.987;34741.0479398148;7.9184
11.112;34741.047974537;7.9183
11.927;34741.0479976852;7.9182
13.022;34741.0480439815;7.9183
14.019;34741.0480555556;7.9183
14.865;34741.0481018519;7.9181
16.015;34741.0481365741;7.9178
17.127;34741.0481597222;7.9177
17.884;34741.0481828704;7.9178
19.035;34741.0482175926;7.918
19.914;34741.0482407407;7.9184
21.058;34741.0482986111;7.9185
21.904;34741.0482986111;7.9186
22.954;34741.0483449074;7.9191
23.994;34741.0483796296;7.9214
25.023;34741.0484027778;7.9235
26.048;34741.0484375;7.9243
27.005;34741.0484606481;7.9247
27.872;34741.0484837963;7.9312
29.04;34741.0485416667;7.9372
30.017;34741.0485648148;7.9417
31.029;34741.048599537;7.9436
31.993;34741.0486226852;7.9495
33.02;34741.0486689815;7.9555
34.005;34741.0486805556;7.9622
34.91;34741.0487037037;7.9648
35.959;34741.0487615741;7.9668
36.964;34741.0487847222;7.9683
37.972;34741.0488078704;7.9735
38.931;34741.0488425926;7.9756
40.006;34741.0488657407;7.9781
41.108;34741.048900463;7.9814
41.999;34741.0489236111;7.9884
43.033;34741.0489699074;7.9914
43.996;34741.0489814815;7.997
45.169;34741.0490277778;8.0068
45.919;34741.0490509259;8.0199
47.128;34741.0490856481;8.3736
47.965;34741.0491087963;9.1519
49.101;34741.0491435185;10.4973
49.848;34741.0491666667;11.296
51.165;34741.049212963;12.2022
52.043;34741.049224537;12.6915
53.191;34741.0492708333;13.3004
53.951;34741.0492939815;13.5711
55.288;34741.0493287037;14.0631
55.981;34741.0493518518;14.1574
56.76;34741.049375;14.2469
57.968;34741.0494097222;14.5304
58.788;34741.0494328704;14.6301
60.02;34741.0494675926;14.7667
60.955;34741.0494907407;14.8163
62.187;34741.049525463;15.019
63.138;34741.0495486111;15.0886
64.007;34741.0495717593;15.1889
64.899;34741.0495949074;15.2508
65.985;34741.0496296296;15.3575
66.997;34741.0496759259;15.422
68.003;34741.0497106481;15.577
69.014;34741.0497337963;15.682
69.981;34741.0497569444;15.6959
71.223;34741.0497916667;15.988
72.001;34741.0498148148;16.066099
72.976;34741.049849537;16.1243
73.988;34741.0498726852;16.216499
75.034;34741.0498958333;16.377399
76.005;34741.0499305556;16.476601
77.032;34741.0499537037;16.5536
78.022;34741.0499768518;16.635799
78.873;34741.0500115741;16.7386
80.144;34741.0500578704;16.9951
81.027;34741.0500694444;17.078899
82.114;34741.0501157407;17.231701
82.91;34741.0501157407;17.242701
84.06;34741.0501736111;17.2906
84.984;34741.0501967593;17.293699
85.989;34741.0502314815;17.298401
87.028;34741.0502546296;17.299299
88.006;34741.0503356481;17.3011
74.204;34741.0684027778;16.2827
75.078;34741.0684259259;16.4062
75.909;34741.0684375;16.5152
77.005;34741.0684606481;16.6047
78.082;34741.0684837963;16.6728
78.936;34741.0685069444;16.7784
80.005;34741.0685185185;16.9676
81.071;34741.0685416667;17.1905
81.98;34741.0685648148;17.241699
83.031;34741.068599537;17.281601
84.021;34741.0686458333;17.298901
85.009;34741.0686689815;17.309999
85.954;34741.0686805556;17.3109
86.953;34741.0687268519;17.3118
87.682;34741.0687268519;17.312201
1.837;34790.2096296296;7.81731
2;34790.2096527778;7.81684
3;34790.2096875;7.82031
4;34790.2097337963;7.82616
5;34790.2097685185;7.82559
6;34790.2097916667;7.82273
7;34790.209837963;7.82553
8;34790.2098726852;7.82263
9;34790.2098958333;7.82548
10;34790.2099537037;7.82255
11;34790.2099768519;7.82822
12;34790.2100115741;7.83616
13;34790.2100578704;7.83598
14;34790.2100925926;7.83549
15;34790.2101157407;7.84317
16;34790.210150463;7.84587
17;34790.2101967593;7.85002
18;34790.2102314815;7.84991
19;34790.2102777778;7.85001
20;34790.2103125;7.85632
21;34790.2103356481;7.85178
22;34790.2103819444;7.84967
23;34790.2104166667;7.85349
24;34790.2104398148;7.85357
25;34790.210474537;7.85376
26;34790.2105208333;7.85796
27;34790.2105555556;7.8602
28;34790.2106018519;7.86253
29;34790.2106365741;7.86324
30;34790.2106597222;7.86229
31;34790.2106944444;7.86909
32;34790.2107407407;7.8709
33;34790.2107638889;7.86782
34;34790.2107986111;7.87042
35;34790.2108449074;7.87721
36;34790.2108796296;7.86688
37;34790.2109259259;7.87107
38;34790.2109606481;7.87815
39;34790.2109837963;7.88263
40;34790.2110185185;7.87657
41;34790.2110648148;7.89103
42;34790.211099537;7.89231
43;34790.2111226852;7.89561
44;34790.2111805556;7.90102
45;34790.2112037037;7.90306
46;34790.2112384259;7.90307
47;34790.2112847222;7.90154
48;34790.2113078704;7.90606
49;34790.2113425926;7.90486
50;34790.2113888889;7.91309
51;34790.2114236111;7.95752
52;34790.2114699074;8.26433
53;34790.2115046296;10.0807
54;34790.2115277778;11.214
55;34790.2115625;11.7244
56;34790.2116087963;12.4752
