depth;datetime;value
22.046;35650.4157986111;7.1131
22.98;35650.4158217593;7.1053
23.809;35650.4158449074;7.1232
25.064;35650.4158796296;7.1582
25.992;35650.4159027778;7.1833
27.038;35650.4159259259;7.2057
28.108;35650.4159375;7.2202
28.964;35650.4159606481;7.2298
30.121;35650.4160069444;7.2424
30.789;35650.4160185185;7.2465
32.024;35650.4160416667;7.2554
32.717;35650.4160648148;7.2548
33.997;35650.416099537;7.2593
34.748;35650.4161226852;7.2583
35.964;35650.4161458333;7.2688
36.787;35650.4161689815;7.2741
38.006;35650.4162037037;7.2768
38.742;35650.4162268518;7.274
39.998;35650.4162615741;7.2786
40.891;35650.4162847222;7.2812
41.908;35650.4163078704;7.2858
3.173;35734.6914467593;7.0831
3.944;35734.6915509259;7.0833
5.071;35734.6915856482;7.0833
5.955;35734.6916319444;7.0832
7.034;35734.6916666667;7.083
8.055;35734.691724537;7.0828
8.976;35734.6917476852;7.0827
10.001;35734.6917939815;7.0827
10.997;35734.6918287037;7.0826
11.989;35734.6918518519;7.0828
13.001;35734.6919097222;7.0835
14;35734.6919328704;7.0837
15.026;35734.6919907407;7.0873
15.96;35734.6920138889;7.0906
17.023;35734.6920486111;7.0911
18.028;35734.6920949074;7.0878
19.007;35734.6921064815;7.0875
20.085;35734.6921759259;7.0937
20.991;35734.6921875;7.0984
22.019;35734.6922337963;7.1156
23.119;35734.6922685185;7.1357
24.005;35734.6923148148;7.1496
24.945;35734.692337963;7.1524
26.006;35734.6923726852;7.1522
26.991;35734.6924189815;7.1526
28.01;35734.6924537037;7.1533
29.023;35734.6925;7.1547
30.003;35734.6925115741;7.1554
31.054;35734.6925578704;7.1558
31.988;35734.6925925926;7.1584
32.991;35734.6926388889;7.1601
34.105;35734.6926736111;7.1602
34.944;35734.6926967593;7.1604
35.949;35734.6927546296;7.1607
36.998;35734.6927777778;7.1609
37.901;35734.6928125;7.1614
39.028;35734.6928587963;7.1618
40.004;35734.6928935185;7.1624
41.031;35734.6929398148;7.1632
42.053;35734.692974537;7.1601
42.969;35734.6930208333;7.1732
44.022;35734.6930555556;7.196
45.048;35734.6931018519;7.2152
45.981;35734.693125;7.2327
46.982;35734.6931597222;7.2548
48.017;35734.6931944444;7.2708
48.927;35734.6932407407;7.2856
50.143;35734.6932986111;7.2995
50.93;35734.6932986111;7.3031
51.957;35734.6933564815;7.3141
53.029;35734.6934027778;7.326
53.996;35734.6934375;7.3358
55.148;35734.6934837963;7.3454
56.017;35734.6935069444;7.3575
57.055;35734.6935416667;7.3724
58.088;35734.693587963;7.4011
58.95;35734.693599537;7.4195
60.149;35734.6936458333;7.425
61.126;35734.6937037037;7.4431
61.905;35734.6937268519;7.4644
62.988;35734.6937615741;7.5149
64.244;35734.6938078704;7.5937
65.013;35734.6938425926;7.6592
66.307;35734.6938888889;7.7686
67.002;35734.693900463;7.8593
68.05;35734.6939467593;8.0353
68.973;35734.6939814815;8.1878
69.98;35734.6940277778;8.3994
71.017;35734.6940625;8.5554
71.895;35734.6940856481;8.7181
73.058;35734.6941435185;8.8304
73.869;35734.6941666667;8.9223
75.058;35734.694224537;9.1114
76.056;35734.6942476852;9.2574
77.002;35734.6942708333;9.3465
78.064;35734.6943287037;9.4465
78.909;35734.6943518519;9.5041
80;35734.6944097222;9.5831
80.983;35734.6944328704;9.6185
82.014;35734.6944675926;9.6761
83.025;35734.6945138889;9.7395
83.976;35734.6945486111;9.7638
84.985;35734.6945949074;9.816
86.033;35734.6946296296;9.9181
86.906;35734.6946759259;10.9255
88.032;35734.6947106481;11.2912
1.494;35883.5986226852;7.1594
1.988;35883.5986226852;7.1593
2.986;35883.5986689815;7.1594
4.003;35883.5987037037;7.1595
5.022;35883.5987268519;7.1595
6.021;35883.5987615741;7.159
7.018;35883.5988078704;7.1586
8.01;35883.5988425926;7.1583
9.008;35883.5988888889;7.1581
10.006;35883.5989236111;7.158
10.941;35883.5989467593;7.1581
12.026;35883.5989814815;7.1577
12.999;35883.5990277778;7.1576
14.048;35883.5990625;7.1589
15.043;35883.5991087963;7.1629
15.976;35883.5991319444;7.1663
16.987;35883.5991666667;7.1677
18.017;35883.599212963;7.1704
19.027;35883.5992476852;7.1717
20.005;35883.5992708333;7.1729
21.018;35883.5993055556;7.174
22.005;35883.5993518519;7.175
22.965;35883.5993865741;7.1758
24.005;35883.5994097222;7.1765
25.041;35883.5994444444;7.1769
25.936;35883.5994907407;7.1771
27.018;35883.599525463;7.1776
27.96;35883.5995486111;7.1783
29.013;35883.5995949074;7.1789
30.002;35883.5996296296;7.1799
31.006;35883.5996759259;7.1805
31.94;35883.5996875;7.1813
32.981;35883.5997337963;7.1834
33.99;35883.5997685185;7.1871
35.043;35883.5998148148;7.1892
35.993;35883.599849537;7.1899
37.013;35883.5998726852;7.1911
38.001;35883.5999189815;7.1924
39.034;35883.5999537037;7.1943
40.021;35883.5999768519;7.1977
40.963;35883.6000115741;7.2013
42.041;35883.6000578704;7.2059
43.021;35883.6000925926;7.2067
44.039;35883.6001157407;7.2094
44.989;35883.600150463;7.2167
45.976;35883.6001967593;7.2243
46.967;35883.6002199074;7.2357
48.018;35883.6002546296;7.2438
49.035;35883.6003009259;7.2567
49.998;35883.6003356481;7.2644
51.044;35883.6003587963;7.2672
51.978;35883.6003935185;7.2703
53.09;35883.6004398148;7.2723
53.99;35883.600462963;7.2751
54.976;35883.6004976852;7.2786
56;35883.6005208333;7.2821
57.005;35883.6005555556;7.2823
57.97;35883.6006018519;7.2838
58.999;35883.6006365741;7.288
59.992;35883.6006597222;7.2933
60.993;35883.6006944444;7.2983
62.013;35883.6007407407;7.3044
62.996;35883.6007638889;7.3137
64.007;35883.6007986111;7.3312
65.081;35883.6008449074;7.3569
65.967;35883.6008796296;7.3983
67.04;35883.6009027778;7.4277
68.009;35883.6009375;7.4694
68.947;35883.6009837963;7.5067
70.02;35883.6010185185;7.6069
71;35883.6010416667;7.9234
72.014;35883.601087963;8.1229
72.994;35883.6011226852;8.1967
73.971;35883.6011458333;8.4093
74.982;35883.6011805556;8.7876
76.048;35883.6012037037;8.9751
76.948;35883.60125;9.0736
78.027;35883.6012847222;9.3375
78.988;35883.6013078704;9.5353
80.004;35883.6013425926;9.6954
81.017;35883.6013888889;9.7969
81.968;35883.6014236111;9.9185
82.944;35883.6014467593;9.9827
84;35883.6014814815;9.9867
85.111;35883.6015277778;9.9995
86.06;35883.6015625;10.097
86.814;35883.6015856481;10.2867
1.307;35926.580474537;7.1025
2.017;35926.580474537;7.1021
2.991;35926.5804976852;7.1013
4.017;35926.5805439815;7.102
5.01;35926.5805787037;7.1024
6.003;35926.5806018518;7.1014
7.001;35926.5806365741;7.097
8;35926.5806597222;7.0954
9.008;35926.5806944444;7.0993
10;35926.5807407407;7.105
11.006;35926.5807638889;7.1089
11.996;35926.5807986111;7.1124
13.029;35926.5808449074;7.1157
14.007;35926.5808796296;7.118
14.993;35926.5809027778;7.1194
16.007;35926.5809375;7.12
17.019;35926.5809837963;7.1215
17.978;35926.5810069444;7.123
19.029;35926.5810416667;7.1239
20.025;35926.5810648148;7.1249
21.013;35926.581099537;7.1259
22.001;35926.5811458333;7.1266
23.036;35926.5811805556;7.127
23.99;35926.5812037037;7.1267
25.018;35926.58125;7.1264
26.008;35926.5812615741;7.1256
26.998;35926.5813078704;7.1255
27.989;35926.5813425926;7.1255
29.011;35926.5813657407;7.125
29.995;35926.581400463;7.126
31.021;35926.5814467593;7.1273
32;35926.5814699074;7.1318
32.99;35926.5815046296;7.1407
33.998;35926.5815277778;7.1454
35.011;35926.5815625;7.1512
36.022;35926.5816087963;7.1561
37.022;35926.5816435185;7.1586
38.019;35926.5816666667;7.1595
38.988;35926.5816898148;7.1631
40.042;35926.581724537;7.1655
40.962;35926.5817708333;7.1716
42.044;35926.5818055556;7.1783
42.969;35926.5818287037;7.1841
43.998;35926.581875;7.1879
45;35926.5818865741;7.1933
45.962;35926.5819328704;7.2009
46.999;35926.5819675926;7.2064
47.966;35926.5819907407;7.2062
49.031;35926.582025463;7.2216
49.956;35926.5820486111;7.227
50.995;35926.5820949074;7.2404
52.029;35926.5821296296;7.2596
53.014;35926.5821527778;7.2689
53.992;35926.5821875;7.2782
54.98;35926.5822337963;7.288
55.998;35926.5822569444;7.3052
56.98;35926.5822916667;7.3339
58.003;35926.5823148148;7.3629
59.012;35926.582349537;7.3989
59.997;35926.5823958333;7.4278
60.971;35926.5824189815;7.4679
61.993;35926.5824537037;7.5372
63.004;35926.5824768519;7.6431
63.95;35926.5825115741;7.7626
65.027;35926.5825578704;8.0307
65.999;35926.5825694444;8.2146
67.004;35926.5826157407;8.3667
68.012;35926.5826388889;8.5706
69.007;35926.5826736111;8.6853
69.977;35926.5826967593;8.7301
71.009;35926.5827314815;8.8123
71.963;35926.5827777778;8.9211
73.028;35926.5828125;9.0821
74.025;35926.5828356482;9.1585
74.995;35926.5828587963;9.2457
75.985;35926.5828935185;9.3363
77.006;35926.5829398148;9.4154
77.992;35926.582962963;9.4903
78.996;35926.5829976852;9.5533
79.901;35926.5830208333;9.6146
80.945;35926.5830555556;9.6795
82.002;35926.5831018519;9.7669
83.139;35926.5831365741;9.8849
83.917;35926.5831828704;9.9471
85.082;35926.5832175926;10.0185
86.115;35926.5832638889;10.2046
86.952;35926.5832986111;10.2693
2.132;36014.0895949074;6.9148
2.897;36014.0896527778;6.9148
4.107;36014.0897337963;6.9151
4.812;36014.0897337963;6.9151
5.894;36014.0897916667;6.915
6.911;36014.089849537;6.9149
8.023;36014.0898958333;6.9151
8.817;36014.0899305556;6.9151
9.871;36014.0899768519;6.9152
10.91;36014.0900347222;6.9155
12.132;36014.0900925926;6.9152
12.872;36014.0901157407;6.9151
14.058;36014.0901736111;6.915
15.004;36014.0902199074;6.9149
16.318;36014.0902777778;6.9154
16.941;36014.0903009259;6.9155
18.07;36014.0903587963;6.9159
18.753;36014.0903587963;6.9159
19.993;36014.0904398148;6.916
21.102;36014.090474537;6.9165
21.94;36014.0905208333;6.9266
23.146;36014.0905787037;6.9954
23.984;36014.0906018519;7.0021
24.999;36014.0906597222;7.0088
26.04;36014.0907175926;7.0096
27.071;36014.0907638889;7.0151
28.032;36014.0907986111;7.0195
28.928;36014.0908449074;7.0241
30.093;36014.0909027778;7.0272
30.892;36014.0909375;7.0285
31.821;36014.0909606482;7.0335
33.065;36014.0910185185;7.0443
34.01;36014.0910648148;7.0478
35;36014.091099537;7.0498
36.022;36014.0911458333;7.051
36.989;36014.0912037037;7.0514
38.019;36014.09125;7.0542
39.006;36014.0912847222;7.0558
39.949;36014.0913425926;7.0577
40.895;36014.0913657407;7.0593
41.983;36014.0914236111;7.0628
43.126;36014.0914699074;7.0655
44.192;36014.0915277778;7.0725
44.96;36014.0915625;7.0735
46.053;36014.0916087963;7.0794
46.827;36014.0916435185;7.086
47.991;36014.0916898148;7.1029
49.005;36014.091724537;7.0994
50.001;36014.0917708333;7.1026
51.036;36014.0918287037;7.1223
52.015;36014.0918518519;7.1646
53.174;36014.0919328704;7.2016
54.058;36014.0919444444;7.1943
54.934;36014.0919907407;7.2197
55.927;36014.0920486111;7.2356
56.929;36014.0920717593;7.2432
58.071;36014.0921296296;7.264
58.944;36014.0921759259;7.2713
60.1;36014.0922337963;7.2865
60.902;36014.0922569444;7.2882
62.109;36014.0923148148;7.2982
62.986;36014.092349537;7.3142
64.051;36014.0923958333;7.3409
64.973;36014.0924305556;7.3697
66.321;36014.0925115741;7.3867
67.038;36014.0925115741;7.4183
68.262;36014.0925925926;7.5418
68.877;36014.0926157407;7.5867
70.041;36014.0926736111;7.6119
71.082;36014.0927199074;7.6784
71.864;36014.0927546296;7.7547
73.004;36014.0927777778;7.8888
74.034;36014.0928587963;8.178
74.94;36014.0928935185;8.3782
75.745;36014.0929166667;8.5047
77.011;36014.092974537;8.9729
78.001;36014.0930208333;9.1691
78.982;36014.0930555556;9.3181
79.977;36014.0931018519;9.3745
81.294;36014.0931597222;9.5744
82.089;36014.0931944444;9.6866
82.922;36014.0932407407;9.7577
84.098;36014.0932986111;9.8707
84.838;36014.0933217593;9.992
85.943;36014.0934027778;10.5848
86.876;36014.0934259259;10.752
2.089;36108.2031944444;6.7699
2.993;36108.2032407407;6.7698
4.027;36108.203275463;6.7697
4.935;36108.2032986111;6.77
6.022;36108.2033449074;6.7705
7.019;36108.2033796296;6.7706
7.986;36108.2034027778;6.7708
8.991;36108.2034375;6.7707
10.023;36108.2034837963;6.7708
11.044;36108.2035069444;6.7712
12.142;36108.2035416667;6.7714
12.913;36108.2035648148;6.7717
14.142;36108.203599537;6.7723
15.051;36108.2036458333;6.7726
15.971;36108.2036689815;6.7734
17.077;36108.2037037037;6.7746
17.963;36108.2037268519;6.7748
19.175;36108.2037847222;6.7771
19.796;36108.2037847222;6.7771
21.006;36108.2038425926;6.7775
21.988;36108.2038657407;6.7779
22.773;36108.2038888889;6.7782
23.995;36108.2039236111;6.7787
24.864;36108.2039467593;6.7787
25.983;36108.2039814815;6.7787
26.889;36108.2040277778;6.7789
28.04;36108.2040625;6.7793
28.929;36108.2040856481;6.7795
29.965;36108.2041087963;6.7809
31.108;36108.2041666667;6.7823
31.98;36108.2041898148;6.7851
32.951;36108.204224537;6.7882
34.025;36108.2042476852;6.7921
35.21;36108.2042939815;6.7959
35.924;36108.2043055556;6.7986
37.133;36108.2043518519;6.8043
38.1;36108.2043865741;6.8101
38.955;36108.2044097222;6.8215
40.161;36108.2044444444;6.8625
40.994;36108.2044675926;6.8914
42.225;36108.2045138889;6.9668
42.896;36108.204525463;7.0304
44.089;36108.2045717593;7.1077
44.781;36108.2045949074;7.1204
45.979;36108.2046296296;7.1683
46.958;36108.2046527778;7.1991
47.995;36108.2046875;7.266
48.878;36108.2047106481;7.3065
50.085;36108.2047685185;7.4056
50.949;36108.2047916667;7.505
52.174;36108.204837963;7.5846
52.845;36108.204849537;7.6294
53.988;36108.2048958333;7.6407
54.882;36108.2049189815;7.6824
55.997;36108.2049537037;7.8137
56.982;36108.2049768519;7.9832
57.89;36108.2050115741;8.1592
59.129;36108.2050578704;8.4463
59.997;36108.2050694444;8.7189
60.883;36108.2050925926;8.8107
62.005;36108.2051388889;8.8744
63.218;36108.2051736111;9.0984
63.939;36108.2051967593;9.2714
65.135;36108.2052314815;9.4246
65.874;36108.2052546296;9.4498
67.151;36108.2053125;9.6085
67.89;36108.2053356481;9.6879
69.094;36108.2053587963;9.7184
69.929;36108.2053935185;9.7475
71.201;36108.2054398148;9.7858
71.982;36108.205462963;9.7915
73.168;36108.2054976852;9.8183
73.851;36108.2055208333;9.8232
75.114;36108.2055555556;9.8298
75.897;36108.2055787037;9.8325
77.114;36108.205625;9.845
77.792;36108.2056365741;9.8567
79.209;36108.2056828704;9.9139
79.819;36108.2056944444;9.9307
81.102;36108.2057407407;10.0556
81.891;36108.2057638889;10.139
83.009;36108.2058217593;10.2677
84.016;36108.2058449074;10.3275
84.996;36108.2058796296;10.352
2.007;36248.807337963;7.1334
2.853;36248.8073726852;7.1334
3.894;36248.8074305556;7.1335
5.087;36248.8074768518;7.1335
6.014;36248.8075115741;7.1335
6.978;36248.8075578704;7.1337
7.985;36248.8075925926;7.1338
8.997;36248.8076388889;7.1338
10.04;36248.8076736111;7.134
11.052;36248.8077199074;7.1342
11.944;36248.8077546296;7.1342
12.938;36248.8078009259;7.134
13.912;36248.8078356481;7.1342
14.898;36248.8078819444;7.1341
15.999;36248.8079166667;7.1342
16.971;36248.807962963;7.1345
18.025;36248.8079976852;7.1347
18.917;36248.8080439815;7.1349
20.004;36248.8080787037;7.135
21.074;36248.808125;7.1349
22.007;36248.8081597222;7.1351
22.962;36248.8081944444;7.1355
23.879;36248.8082407407;7.1358
25.002;36248.808275463;7.1362
25.995;36248.8083217593;7.1366
27.024;36248.8083564815;7.1373
28.102;36248.8084027778;7.1376
29.106;36248.8084606481;7.138
30.192;36248.8085069444;7.1388
30.93;36248.8085416667;7.139
32;36248.808587963;7.1393
32.993;36248.8086226852;7.1397
34.016;36248.8086689815;7.1405
35.003;36248.8087037037;7.1427
35.991;36248.8087268519;7.144
36.987;36248.8087615741;7.1447
37.958;36248.8088078704;7.1457
39.02;36248.8088425926;7.147
40.034;36248.8088888889;7.1486
40.986;36248.8089236111;7.1514
41.957;36248.8089467593;7.1552
43.033;36248.8089814815;7.1603
44.031;36248.8090277778;7.1638
44.947;36248.8090625;7.1662
46.049;36248.8091087963;7.1724
46.951;36248.8091435185;7.1761
48.019;36248.8091666667;7.1787
49.066;36248.809212963;7.1805
50.015;36248.8092476852;7.1816
50.835;36248.8092708333;7.1827
52.026;36248.8093287037;7.1835
53.029;36248.8093518519;7.1839
54.025;36248.8093865741;7.1842
55.046;36248.8094328704;7.1848
56.011;36248.8094675926;7.1854
56.845;36248.8094907407;7.186
58.018;36248.8095486111;7.1871
59.125;36248.8095717593;7.1881
60.009;36248.8096064815;7.1905
60.932;36248.8096527778;7.1936
61.959;36248.8096875;7.2072
63.033;36248.8097106482;7.2313
63.882;36248.8097569444;7.271
64.95;36248.8097916667;7.4077
65.936;36248.809837963;7.6691
67.022;36248.8098726852;8.0345
68.056;36248.8099189815;8.227
68.989;36248.8099305556;8.4099
69.93;36248.8099768519;8.6172
71.001;36248.8100115741;8.8003
72.044;36248.8100578704;8.9745
73.027;36248.8100925926;9.0397
73.996;36248.8101157407;9.0856
74.976;36248.8101736111;9.1714
75.979;36248.8101967593;9.2845
76.937;36248.8102314815;9.3878
77.995;36248.8102777778;9.4762
79.032;36248.8103125;9.6099
80.004;36248.8103587963;9.6966
80.986;36248.8103935185;9.7978
82.066;36248.8104166667;9.878
83.08;36248.810474537;9.9331
84.128;36248.8104976852;10.0363
84.963;36248.8105439815;10.1154
86.003;36248.8105787037;10.7938
86.634;36248.8106018519;11.5511
3.068;36292.7994097222;7.1269
3.994;36292.7994328704;7.1268
5.028;36292.7994675926;7.1267
5.995;36292.7995138889;7.1264
7.06;36292.7995486111;7.1264
8.086;36292.7995949074;7.1265
8.981;36292.7996064815;7.1266
10.014;36292.7996527778;7.1266
11.097;36292.7996875;7.1266
11.989;36292.7997337963;7.1265
12.903;36292.7997569444;7.1265
13.945;36292.7997916667;7.1266
15.127;36292.799837963;7.1266
15.792;36292.799849537;7.1266
17.007;36292.7998958333;7.1266
17.722;36292.7999305556;7.1265
18.977;36292.7999768518;7.127
20.004;36292.8000115741;7.1269
20.888;36292.8000347222;7.1268
22.068;36292.8000694444;7.1265
23.109;36292.8001157407;7.1255
24.028;36292.8001388889;7.1257
24.816;36292.8001736111;7.126
26.05;36292.8002199074;7.1306
26.896;36292.8002546296;7.1274
28.002;36292.8002777778;7.1272
29.187;36292.8003356481;7.1278
29.987;36292.8003587963;7.1269
30.897;36292.8003935185;7.1281
32.067;36292.8004166667;7.1316
33.181;36292.800474537;7.1456
33.98;36292.8004976852;7.1679
35.135;36292.8005439815;7.1453
35.87;36292.8005555556;7.1425
37.016;36292.8006018518;7.1413
38.055;36292.8006365741;7.1387
39.095;36292.8006597222;7.1387
39.884;36292.8006828704;7.1387
40.883;36292.8007407407;7.1382
42.058;36292.8007638889;7.137
43.042;36292.8007986111;7.1365
43.879;36292.8008217593;7.1358
44.998;36292.8008796296;7.1355
46.137;36292.8009027778;7.1355
46.986;36292.8009375;7.136
47.801;36292.8009606482;7.1377
49.007;36292.8010185185;7.1377
49.99;36292.8010416667;7.1391
50.952;36292.8010648148;7.1405
51.965;36292.801099537;7.1421
53.176;36292.8011458333;7.1413
53.826;36292.8011805556;7.1433
55.005;36292.8012037037;7.1492
55.788;36292.80125;7.1593
57.017;36292.8012847222;7.1528
58.157;36292.8013194444;7.1558
58.971;36292.8013425926;7.1578
59.665;36292.8013657407;7.1604
60.96;36292.8014236111;7.1717
61.998;36292.8014467593;7.1901
62.873;36292.8014814815;7.2105
64.036;36292.8015277778;7.2698
64.92;36292.8015625;7.3143
65.832;36292.8015856482;7.3698
67.007;36292.8016319444;7.5614
68.13;36292.8016666667;7.9552
68.839;36292.8016898148;8.1149
69.953;36292.801724537;8.4306
71.142;36292.8017708333;8.6286
72.036;36292.8018055556;8.7722
73.001;36292.8018518519;8.9194
73.656;36292.8018518519;9.0086
75.01;36292.8019097222;9.1604
75.949;36292.8019328704;9.2423
76.998;36292.8019907407;9.3341
78.161;36292.8020138889;9.4184
79.071;36292.8020486111;9.465
80.016;36292.8020949074;9.5248
81.194;36292.8021296296;9.6123
81.787;36292.8021527778;9.6418
82.92;36292.8021875;9.7146
83.923;36292.8022337963;9.7808
85.011;36292.8022685185;10.0466
86.079;36292.8023148148;10.2615
87.036;36292.802349537;10.3192
87.89;36292.8023726852;10.6744
4.067;36380.2691898148;6.8931
5.001;36380.269224537;6.8931
6.039;36380.2692476852;6.893
6.88;36380.2692708333;6.8928
8.039;36380.2693287037;6.8925
9.022;36380.2693518518;6.8924
9.979;36380.2693865741;6.8927
10.973;36380.2694097222;6.8962
11.966;36380.2694328704;6.9015
12.985;36380.2694675926;6.903
13.977;36380.2695138889;6.9068
14.995;36380.269525463;6.9215
15.877;36380.2695486111;6.9201
16.918;36380.2695949074;6.931
18.097;36380.2696296296;6.9608
18.939;36380.2696527778;6.9654
20.15;36380.2697106482;6.9987
21.025;36380.2697106482;7.1459
22.06;36380.2697685185;7.244
22.999;36380.2697916667;7.2507
23.893;36380.2698148148;7.2539
24.957;36380.269849537;7.2453
26.056;36380.2698726852;7.2258
27.157;36380.2699189815;7.252
27.975;36380.2699305556;7.2125
28.991;36380.2699768519;7.2007
29.987;36380.2700115741;7.2025
30.884;36380.2700115741;7.191
32.052;36380.2700694444;7.1814
32.961;36380.2700925926;7.1731
34.16;36380.2701388889;7.18
35.011;36380.270150463;7.1734
35.761;36380.2701736111;7.1745
36.999;36380.2702199074;7.1677
38.052;36380.2702314815;7.1679
39.08;36380.2702777778;7.1716
40.005;36380.2703125;7.1677
40.644;36380.2703125;7.1619
42.03;36380.2703819444;7.1599
43.007;36380.2703935185;7.1573
44.136;36380.2704398148;7.1694
45.043;36380.270462963;7.1751
46.953;36380.2705208333;7.1867
48.018;36380.2705439815;7.1833
48.997;36380.2705787037;7.1857
49.986;36380.2706018519;7.1867
50.94;36380.2706365741;7.1872
51.988;36380.2706828704;7.1887
53.033;36380.2706828704;7.1908
54.034;36380.2707407407;7.1943
55.003;36380.2707638889;7.1948
56.005;36380.2707986111;7.2042
56.958;36380.2708217593;7.2133
58.005;36380.2708449074;7.2132
59.121;36380.2708796296;7.2246
60.035;36380.2709259259;7.2309
60.941;36380.2709375;7.2322
61.958;36380.2709837963;7.2414
63.037;36380.2710069444;7.2606
64.06;36380.2710416667;7.2965
65.007;36380.2710648148;7.3312
65.714;36380.271087963;7.3623
66.949;36380.2711226852;7.4659
68.008;36380.2711458333;7.5711
68.991;36380.2711805556;7.6804
69.997;36380.2712268519;7.7613
70.83;36380.2712268519;7.8627
71.965;36380.2712847222;8.0833
73.048;36380.2713078704;8.2672
74.228;36380.2713425926;8.474
74.985;36380.2713657407;8.5958
75.903;36380.2713888889;8.7497
76.948;36380.2714236111;8.9192
77.988;36380.2714467593;9.0823
79.039;36380.2715046296;9.1959
80.036;36380.2715046296;9.3245
81.149;36380.2715625;9.487
81.958;36380.2715856481;9.6447
83.097;36380.2716087963;9.8552
84.037;36380.2716435185;10.0006
85.12;36380.2716898148;10.0715
85.934;36380.2716898148;10.1212
86.927;36380.2717476852;10.2027
