depth;datetime;value
3.003;34841.6240277778;8.0953
4.12;34841.6240856481;8.0914
4.989;34841.6241087963;8.0893
5.98;34841.6241435185;8.0896
7.011;34841.6241898148;8.0863
7.993;34841.624224537;8.0605
9.028;34841.6242476852;8.0599
9.989;34841.6242939815;8.0627
10.949;34841.6243287037;8.0627
11.898;34841.6243518519;8.0574
12.943;34841.6244097222;8.0566
13.963;34841.6244328704;8.0514
15.045;34841.6244675926;8.0349
16.079;34841.6245138889;8.0243
16.993;34841.6245486111;8.0042
17.978;34841.6245717593;7.9918
18.914;34841.6246064815;7.9775
19.98;34841.6246527778;7.9526
21.018;34841.6246875;7.9293
22.016;34841.6247337963;7.9026
22.972;34841.6247685185;7.8824
24.062;34841.6248148148;7.8508
25.037;34841.624837963;7.8086
25.867;34841.6248726852;7.7803
27.041;34841.6249189815;7.7461
28.019;34841.6249537037;7.7363
28.786;34841.6249768519;7.7218
30.019;34841.6250115741;7.6851
30.95;34841.6250578704;7.6484
31.966;34841.6250925926;7.6033
32.83;34841.6251157407;7.5598
34.054;34841.625150463;7.4901
35.15;34841.6251967593;7.4081
36.004;34841.6252314815;7.398
36.917;34841.6252546296;7.39
37.939;34841.6253125;7.3845
39.027;34841.6253356481;6.8084
40.09;34841.6253819444;6.1505
41.062;34841.6254166667;5.9055
42.024;34841.6254398148;5.7668
42.736;34841.625474537;5.559
43.928;34841.6255555556;4.3616
44.971;34841.6255787037;3.9095
45.72;34841.6256365741;3.8988
1.052;34918.2094328704;21.27
2.066;34918.2094907407;21.273899
3.037;34918.2095138889;21.274099
4.014;34918.2095486111;21.273399
4.979;34918.2095949074;21.2733
5.997;34918.2096296296;21.2731
7.015;34918.2096527778;21.266899
7.923;34918.2096875;21.2204
9.049;34918.2097337963;21.194
9.992;34918.2097685185;21.1523
10.988;34918.2097916667;21.051901
11.955;34918.209837963;20.6098
13.045;34918.2098726852;19.472601
14.037;34918.2099189815;18.6457
14.976;34918.2099305556;18.4424
16.047;34918.2099768519;18.2505
16.937;34918.2100115741;18.148701
17.937;34918.2100347222;18.058701
19.051;34918.2100925926;17.9645
20.022;34918.2101157407;17.4426
20.983;34918.210150463;16.1322
21.996;34918.2101967593;14.4597
23.128;34918.2102314815;12.8827
23.881;34918.2102546296;12.7473
25.047;34918.2103125;12.7976
26.098;34918.2103356481;12.9801
26.945;34918.2103587963;13.0273
28.017;34918.2104166667;12.7049
29.003;34918.2104398148;11.9002
29.882;34918.210474537;11.3278
31.011;34918.2105208333;9.7769
32.15;34918.2105555556;8.9657
32.875;34918.2105787037;8.8592
33.956;34918.210625;8.8467
35.043;34918.2106597222;8.9091
35.997;34918.2106828704;8.743
36.863;34918.2107175926;8.3776
37.993;34918.2107638889;7.9681
38.98;34918.2107986111;8.0275
39.968;34918.2108217593;8.7239
41.099;34918.2108564815;9.3284
41.988;34918.2109027778;9.3213
42.94;34918.2109375;9.2742
44.035;34918.2109606481;9.2175
44.881;34918.2109837963;9.1326
1.064;34918.23;21.1985
2.054;34918.230150463;21.2036
2.965;34918.2301967593;21.204201
4.003;34918.2302199074;21.204
5.095;34918.2302546296;21.204201
5.989;34918.2303009259;21.2019
6.96;34918.2303356481;21.1929
7.997;34918.2303587963;21.1779
8.917;34918.2304398148;21.1665
9.961;34918.2305787037;21.042801
11.048;34918.2306018519;20.9231
12.006;34918.2306365741;20.689899
12.967;34918.2306828704;19.5383
13.994;34918.2307175926;18.5662
14.97;34918.2307407407;18.4028
15.929;34918.230775463;18.2861
16.997;34918.2308217593;18.0942
17.809;34918.2308449074;17.927099
19.22;34918.2310185185;17.207701
19.983;34918.2310416667;16.748899
20.97;34918.2310648148;16.1702
22.021;34918.2311226852;15.5734
23.067;34918.2311458333;14.3703
24.017;34918.2311805556;13.3001
25.023;34918.2312268519;12.4673
26.006;34918.2312615741;12.2981
26.949;34918.2312847222;12.3351
28.01;34918.2313194444;12.3558
28.996;34918.2313657407;11.8786
29.913;34918.2313888889;11.5248
30.99;34918.2314236111;10.8849
32.055;34918.2314699074;9.8495
33.04;34918.2315046296;9.0094
33.999;34918.2315277778;8.6738
34.822;34918.2315625;8.4577
35.944;34918.2316087963;7.838
36.918;34918.2316319444;7.707
38.287;34918.2318287037;7.9301
38.974;34918.2318518519;8.0531
40.003;34918.2318865741;9.0948
41.051;34918.2319097222;9.7929
41.98;34918.2319444444;9.7734
42.935;34918.2319907407;9.5437
43.904;34918.2321296296;9.4445
1.362;35002.6672916667;12.0601
2.059;35002.6673148148;12.063
2.978;35002.667349537;12.0669
3.997;35002.6673726852;12.0722
5.009;35002.6674189815;12.0828
6.001;35002.6674305556;12.0852
7.007;35002.6674768518;12.0864
8.002;35002.6675115741;12.0859
9.009;35002.6675347222;12.0803
9.998;35002.6675694444;12.0752
10.878;35002.6676157407;12.0751
12.006;35002.6676388889;12.0765
13.007;35002.6676736111;12.0808
13.817;35002.6677199074;12.0831
14.993;35002.6677546296;12.0561
15.993;35002.6677777778;12.0279
17.006;35002.6678356481;12.0271
18.035;35002.6678587963;12.0353
18.977;35002.6678935185;12.0387
20.019;35002.6679398148;12.0436
21.008;35002.667974537;12.0445
21.971;35002.6679976852;12.0242
23.005;35002.6680439815;12.0146
24.05;35002.6680787037;12.0231
24.992;35002.6681018519;12.0347
26;35002.6681365741;12.0377
26.995;35002.6681828704;12.0363
27.967;35002.6682175926;12.0115
29.004;35002.6682407407;11.8705
29.977;35002.668275463;11.7444
30.992;35002.6683217593;11.7336
32.021;35002.6683449074;11.8613
32.957;35002.6683796296;12.662
34.003;35002.6684259259;12.7593
34.978;35002.6684606482;12.6892
36.005;35002.6684837963;12.6482
37.004;35002.6685185185;12.6381
38.009;35002.6685416667;12.6273
38.985;35002.668587963;12.5882
39.933;35002.6686226852;12.5617
40.987;35002.6686458333;12.4901
42.046;35002.6686805556;12.402
42.985;35002.6687268519;12.346
44.031;35002.6687615741;12.3017
45.004;35002.6687847222;12.2331
45.706;35002.6688078704;12.1745
1.391;35002.687650463;12.0593
2.072;35002.6877199074;12.0609
2.977;35002.6877546296;12.0634
4.003;35002.6877777778;12.0649
4.992;35002.6878125;12.0653
6;35002.6878587963;12.0649
6.994;35002.6878935185;12.0646
7.994;35002.6879166667;12.0712
8.994;35002.687962963;12.079
9.995;35002.6879976852;12.0798
10.983;35002.6880208333;12.0797
11.981;35002.6880555556;12.0797
13;35002.6881018519;12.0864
13.985;35002.6881365741;12.1088
15.006;35002.6881597222;12.1057
16;35002.6881944444;12.0688
16.998;35002.6882407407;12.0411
18.001;35002.6882638889;12.0275
19.001;35002.6882986111;12.0247
19.997;35002.6883449074;12.0226
20.994;35002.6883796296;11.9991
22.003;35002.6884027778;11.9937
23.002;35002.6884375;11.9937
23.978;35002.6884837963;11.9944
25.009;35002.6885185185;12.0016
26.001;35002.6885416667;12.0145
26.979;35002.6885648148;12.0251
28.018;35002.688599537;12.0148
29.025;35002.6886458333;11.8989
29.982;35002.6886805556;11.7669
30.977;35002.6887037037;11.7539
32.015;35002.68875;11.9759
32.964;35002.6887615741;12.6894
34.024;35002.6888078704;12.7623
35.008;35002.6888425926;12.6523
35.724;35002.6888425926;12.6351
1.943;35072.4933449074;2.77
2.981;35072.4933449074;2.7435
3.971;35072.4933449074;2.7436
5.009;35072.4933449074;2.7438
5.931;35072.4933449074;2.7441
6.892;35072.4933449074;2.7442
8.02;35072.4933449074;2.7446
9.147;35072.4933449074;2.7459
10.086;35072.4933449074;2.7464
11.115;35072.4933449074;2.7468
12.025;35072.4933449074;2.7471
13.087;35072.4933449074;2.7477
13.99;35072.4933449074;2.7488
14.906;35072.4933449074;2.7505
16.026;35072.4933449074;2.7537
16.891;35072.4933449074;2.7549
18.007;35072.4933449074;2.7602
18.955;35072.4933449074;2.7618
19.955;35072.4933449074;2.7649
21.07;35072.4933449074;2.7687
22.136;35072.4933449074;2.775
22.872;35072.4933449074;2.7773
24.059;35072.4933449074;2.7878
24.979;35072.4933449074;2.7908
26.012;35072.4933449074;2.8006
27.014;35072.4933449074;2.8461
28.164;35072.4933449074;2.9756
28.955;35072.4933449074;3.0386
29.985;35072.4933449074;3.1295
30.763;35072.4933449074;3.1687
32.009;35072.4933449074;3.299
32.983;35072.4933449074;3.6208
33.946;35072.4933449074;3.8276
35.088;35072.4933449074;4.0091
36.046;35072.4933449074;4.0199
37.001;35072.4933449074;3.9602
38.001;35072.4933449074;3.829
39.118;35072.4933449074;3.8157
39.922;35072.4933449074;3.8185
40.961;35072.4933449074;3.815
42.063;35072.4933449074;3.8302
42.844;35072.4933449074;3.8377
44.15;35072.4933449074;4.0531
44.742;35072.4933449074;3.9753
1.322;35109.9850578704;0.4226
2.009;35109.9850925926;0.4271
2.984;35109.9851157407;0.4275
4.014;35109.985150463;0.426
4.991;35109.9851967593;0.4258
6.028;35109.9852199074;0.4293
6.988;35109.9852546296;0.4385
7.996;35109.9853009259;0.4489
9.004;35109.9853356481;0.456
10.005;35109.9853587963;0.4642
11;35109.9853935185;0.4731
11.993;35109.9854398148;0.4758
12.992;35109.985474537;0.4769
14.019;35109.9854976852;0.4829
14.988;35109.9855439815;0.4897
16.001;35109.9855787037;0.4916
17.007;35109.9856018519;0.4936
18.018;35109.9856365741;0.4965
18.999;35109.9856828704;0.5011
20.002;35109.9857175926;0.5059
21.018;35109.9857407407;0.5114
21.995;35109.985775463;0.5165
23.003;35109.9858217593;0.5177
23.982;35109.9858449074;0.5221
25.018;35109.9858796296;0.5256
25.974;35109.9859259259;0.5283
27.001;35109.9859606481;0.5291
27.978;35109.9859837963;0.53
28.98;35109.9860185185;0.5311
29.977;35109.9860648148;0.5321
30.992;35109.986099537;0.5332
32.009;35109.9861226852;0.5341
33;35109.9861689815;0.5417
33.999;35109.9862037037;0.5671
35.026;35109.9862268519;0.6422
35.99;35109.9862615741;0.8294
37.028;35109.9862847222;1.6519
37.998;35109.9863194444;1.7103
39.018;35109.9863657407;1.4285
39.99;35109.9863888889;1.4147
41.013;35109.9864236111;1.4401
42.025;35109.9864699074;1.539
42.979;35109.9865046296;1.6283
44.004;35109.9865277778;1.7885
44.996;35109.9865625;1.9852
46;35109.9865856481;2.0458
46.622;35109.9866087963;2.0927
1.246;35149.1347106481;0.4417
1.787;35149.1347685185;0.4419
3.032;35149.134837963;0.4418
4.061;35149.1348726852;0.4416
4.932;35149.1348958333;0.4417
5.956;35149.1349537037;0.442
7.085;35149.135;0.4424
8.02;35149.1350115741;0.4424
9.002;35149.1350578704;0.4422
9.934;35149.1350925926;0.442
10.928;35149.1351388889;0.4419
12.027;35149.1351967593;0.4422
13.043;35149.1352199074;0.4423
14.02;35149.1352546296;0.4402
15.014;35149.1353009259;0.4326
16.096;35149.1353356481;0.4077
16.928;35149.1353819444;0.3607
17.98;35149.1354166667;0.3279
19.149;35149.135474537;0.3226
20.008;35149.1354976852;0.3211
20.982;35149.1355439815;0.3156
21.95;35149.1355555556;0.313
22.982;35149.135625;0.2866
23.965;35149.1356365741;0.2748
25.011;35149.1356828704;0.2464
26.034;35149.1357175926;0.2395
27.036;35149.1357638889;-0.0052
28.084;35149.1357986111;-0.2277
28.984;35149.1358449074;-0.2559
29.993;35149.1358796296;-0.2746
30.939;35149.1359259259;-0.3034
31.889;35149.1359606481;-0.3603
33.048;35149.1360069444;-0.4416
34.081;35149.1360416667;-0.4584
35.094;35149.136087963;-0.4702
36.008;35149.1361226852;-0.4919
36.943;35149.1361458333;-0.5058
37.963;35149.1361805556;-0.5101
39.051;35149.13625;-0.4996
40.024;35149.1362615741;-0.4916
40.985;35149.1363078704;-0.4626
41.985;35149.1363425926;-0.4633
43.006;35149.1364467593;-0.479
43.967;35149.1365856481;-0.4186
45.204;35149.1369675926;-0.245
45.516;35149.1369675926;-0.1741
1.004;35149.1531365741;0.4385
2.008;35149.1531828704;0.4384
3.015;35149.1532175926;0.438
3.963;35149.1532638889;0.4373
5.052;35149.1532986111;0.4361
6.049;35149.1533449074;0.4332
7.014;35149.1533796296;0.4327
8.026;35149.1534375;0.4326
9.033;35149.1534606482;0.4327
10.066;35149.1535069444;0.4327
10.87;35149.1535416667;0.4326
11.992;35149.153587963;0.4325
13.105;35149.1536226852;0.4331
13.96;35149.1536458333;0.4335
14.954;35149.1536805556;0.4309
15.974;35149.1537268519;0.4164
17.059;35149.1537847222;0.3873
18.014;35149.1538078704;0.3682
18.99;35149.1538425926;0.3671
19.943;35149.1538888889;0.361
21.083;35149.1539236111;0.3403
21.999;35149.1539699074;0.2868
22.893;35149.1540046296;0.2511
24.052;35149.1540509259;0.2435
24.997;35149.1540856482;0.231
25.816;35149.1541087963;0.2245
26.966;35149.1541666667;0.0743
28.057;35149.1541898148;-0.1354
29.042;35149.154224537;-0.2055
30.111;35149.1542708333;-0.2358
30.978;35149.1543055556;-0.3006
32.022;35149.1543518519;-0.4068
33.003;35149.1543865741;-0.4447
33.895;35149.1544097222;-0.4582
34.892;35149.1544675926;-0.473
35.944;35149.1544907407;-0.474
36.995;35149.1545486111;-0.4774
37.942;35149.1545717593;-0.4831
38.974;35149.1546064815;-0.4925
40.056;35149.1546527778;-0.4905
41.117;35149.1546875;-0.4893
41.994;35149.1547337963;-0.4787
42.63;35149.1547569444;-0.4651
0.987;35198.4946296296;5.1519
1.943;35198.4946875;5.1548
3.01;35198.4947337963;5.1647
4.016;35198.4947685185;5.1462
5.008;35198.4947916667;4.9715
5.981;35198.494849537;4.8486
7.005;35198.4948726852;4.7842
7.978;35198.4949189815;4.7737
9.002;35198.4949537037;4.7628
9.999;35198.4949768518;4.7784
10.948;35198.4950115741;4.7821
12.003;35198.4950578704;4.785
13.04;35198.4950925926;4.7815
13.99;35198.4951388889;4.7766
15.009;35198.4951736111;4.7615
16.02;35198.4951967593;4.7374
16.994;35198.4952314815;4.7257
17.939;35198.4952777778;4.7523
18.982;35198.4953125;4.9558
20.078;35198.4953587963;5.0493
21.002;35198.4953935185;5.0456
21.948;35198.4954166667;5.0032
23.03;35198.495462963;4.8528
24.072;35198.4954976852;4.7966
25.004;35198.4955208333;4.7727
25.984;35198.4955555556;4.7649
26.987;35198.4956018518;4.7436
27.988;35198.4956365741;4.6508
28.951;35198.4956597222;4.5525
30;35198.4957175926;3.626
30.913;35198.4957407407;2.7868
32.006;35198.495775463;2.7125
32.953;35198.4958217593;2.5722
34.005;35198.4958449074;2.3423
35.012;35198.4958796296;2.3201
36.014;35198.4959375;2.675
37.133;35198.4959606481;2.5441
37.989;35198.4960069444;1.7895
39.069;35198.4960416667;1.6903
39.98;35198.4960648148;1.6917
41.123;35198.4961226852;2.7045
41.992;35198.4961458333;3.1408
43.101;35198.4961805556;3.2211
43.954;35198.4962037037;3.1441
45.046;35198.4963425926;2.4777
45.619;35198.4963425926;2.1196
1.431;35198.4990277778;5.2284
1.991;35198.4990509259;5.2318
3.006;35198.4990625;5.2298
4.003;35198.4991087963;5.162
4.992;35198.4991435185;4.9063
6.024;35198.4991666667;4.8207
6.981;35198.499212963;4.7905
7.987;35198.4992476852;4.7813
8.988;35198.4992708333;4.779
10.003;35198.4993055556;4.7785
10.989;35198.4993518519;4.7789
11.976;35198.4993865741;4.7838
13.012;35198.4994097222;4.7829
13.986;35198.4994444444;4.7781
14.985;35198.4994907407;4.7487
15.988;35198.4995138889;4.7288
17.005;35198.4995486111;4.7265
17.968;35198.4995949074;4.8273
18.992;35198.4996296296;5.0604
20.01;35198.4996759259;5.0664
21.014;35198.4997106481;5.0453
22.001;35198.4997337963;5.0101
23.006;35198.4997685185;4.9275
24.042;35198.4998148148;4.8081
25.002;35198.499849537;4.7828
26.003;35198.4998726852;4.779
26.988;35198.4999189815;4.7612
28.02;35198.4999537037;4.642
29.017;35198.4999768519;4.5522
30.008;35198.5000115741;3.5591
30.982;35198.5000578704;2.7701
32.017;35198.5000925926;2.6467
32.99;35198.5001157407;2.531
34.01;35198.500150463;2.2634
35.003;35198.5001967593;2.3214
36.023;35198.5002199074;2.5731
36.98;35198.5002546296;2.3893
37.993;35198.5003009259;1.7252
39.015;35198.5003356481;1.6892
40.006;35198.5003587963;1.6983
40.985;35198.5003935185;2.4888
41.981;35198.5004398148;3.1882
42.958;35198.500474537;3.2379
44.319;35198.5006018519;2.4446
44.666;35198.500625;2.4145
1.109;35198.5194675926;5.2583
2.017;35198.5194907407;5.1273
3.027;35198.519525463;5.0478
4.003;35198.5195717593;4.9314
4.998;35198.5195949074;4.82
6.002;35198.5196296296;4.778
7.008;35198.5196875;4.7749
7.985;35198.5197106482;4.8986
8.998;35198.5197569444;5.1524
9.981;35198.5197916667;5.1855
10.986;35198.5198148148;5.1867
12.008;35198.519849537;5.1598
12.987;35198.5198958333;5.057
14.009;35198.5199305556;4.8858
14.985;35198.5199537037;4.8467
16.013;35198.52;4.8468
16.992;35198.5200347222;4.8689
18.006;35198.5200578704;4.9116
19.025;35198.5201157407;4.9183
19.984;35198.5201388889;4.9208
20.985;35198.5201736111;4.9534
21.976;35198.5202199074;4.944
22.99;35198.5202546296;4.9392
24;35198.5202777778;4.8537
24.994;35198.5203125;4.8506
25.997;35198.5203587963;4.8831
27.008;35198.5203935185;5.0092
27.99;35198.5204166667;4.9497
28.991;35198.520462963;4.7771
29.993;35198.5204976852;3.6463
31.012;35198.5205208333;2.7529
31.986;35198.5205555556;2.6695
33.02;35198.5206018519;2.566
34.021;35198.5206365741;2.2662
35.021;35198.5206828704;2.1603
35.993;35198.5207175926;2.6431
36.99;35198.5207407407;2.5085
38.002;35198.520775463;1.7369
38.995;35198.5208217593;1.6604
39.991;35198.5208449074;1.8465
40.999;35198.5208796296;2.85
42.008;35198.5209259259;3.1158
42.999;35198.5209606482;3.1192
43.877;35198.5209837963;2.6573
44.775;35198.521087963;2.1482
1.348;35282.7736458333;17.0597
1.932;35282.7736689815;17.059799
2.942;35282.7737037037;17.060801
3.976;35282.7737384259;17.066099
5.163;35282.7738078704;17.0683
6.218;35282.7738425926;17.065599
6.577;35282.7738657407;17.063499
8.138;35282.7739236111;16.9862
9.036;35282.7739467593;16.8204
9.995;35282.7740046296;16.633801
11.063;35282.7740277778;16.485201
12.004;35282.7740625;16.166599
13.009;35282.7741087963;14.2597
13.987;35282.7741435185;13.1676
14.977;35282.7741898148;12.1364
16.04;35282.774224537;12.0606
16.973;35282.7742708333;12.1068
17.985;35282.7743055556;12.1492
18.934;35282.7743287037;11.7011
19.985;35282.7743865741;10.6311
21.104;35282.7744097222;9.638
22.007;35282.7744444444;9.2345
22.818;35282.7744907407;8.641
23.977;35282.774525463;7.8855
25.108;35282.7745717593;7.7062
26.027;35282.7746064815;7.6919
26.873;35282.7746296296;7.7043
27.958;35282.7746875;7.7828
29.075;35282.7747337963;8.5246
29.944;35282.7747569444;9.3388
31.042;35282.7747916667;10.0411
31.92;35282.774837963;10.161
32.918;35282.7748726852;10.0888
34.119;35282.7749189815;10.1871
35.075;35282.7749537037;10.3563
35.894;35282.7749768519;10.5449
36.978;35282.7750115741;10.6557
38.135;35282.7750578704;10.6933
39.111;35282.7750925926;10.5841
40.011;35282.7751388889;10.407
40.928;35282.7751736111;10.3068
42.003;35282.7751967593;10.2749
42.97;35282.7752546296;10.1322
43.864;35282.7752777778;10.1174
45.061;35282.7753125;9.9989
46.115;35282.7753587963;7.9557
46.69;35282.7753935185;6.8703
11.425;35282.7855787037;16.6457
12.438;35282.785625;16.253401
12.906;35282.7856365741;16.1542
14.117;35282.7856828704;15.3226
14.864;35282.7856944444;14.1482
15.981;35282.7857407407;13.6379
17.086;35282.785775463;13.2894
17.974;35282.7857986111;12.6936
18.973;35282.7858449074;11.1994
19.989;35282.7858796296;10.0545
21.147;35282.7860185185;9.3063
21.974;35282.7860648148;8.6014
23.022;35282.786099537;7.8683
23.984;35282.7861226852;7.7335
25.018;35282.7861458333;7.7125
25.958;35282.7861805556;7.7261
27.061;35282.7862037037;7.8108
27.927;35282.7862268519;8.0701
29.034;35282.7862615741;8.9572
29.977;35282.7862847222;9.6551
31.015;35282.7863194444;9.8881
32.006;35282.7863425926;10.0552
32.985;35282.7863657407;10.0946
33.99;35282.786400463;10.2604
34.987;35282.7864236111;10.3453
35.929;35282.7864467593;10.397
37.009;35282.7864814815;10.434
38.115;35282.7865277778;10.334
38.892;35282.7865277778;10.3761
40.053;35282.7865625;10.4095
40.96;35282.7865856482;10.3481
42.009;35282.7866087963;10.2554
43.008;35282.7866435185;10.2592
43.908;35282.7866666667;10.1403
45.153;35282.786712963;9.7957
45.955;35282.786724537;8.8361
2.179;35282.7920138889;17.0257
3.12;35282.7921296296;17.0268
5.314;35282.7923148148;17.0273
6.161;35282.792349537;17.025101
6.692;35282.7923726852;17.0243
8.044;35282.7925;17.0193
9.043;35282.7925347222;16.9645
10.022;35282.7926157407;16.9242
10.973;35282.7926736111;16.6996
12.016;35282.7927199074;16.3071
13.011;35282.7927546296;15.7398
13.965;35282.7927777778;15.357
15.034;35282.7928009259;14.8587
15.956;35282.7928125;13.7279
17.026;35282.7928356481;13.2437
17.989;35282.7928587963;12.7242
18.998;35282.7928935185;11.6922
20.261;35282.7930208333;10.3323
20.987;35282.7930439815;9.4556
22.006;35282.7930555556;8.7667
23.008;35282.7930787037;7.9403
24.004;35282.7931018519;7.8039
25.01;35282.793125;7.7505
25.994;35282.7931365741;7.7476
27.009;35282.7931597222;7.788
28.001;35282.7931828704;8.0203
28.999;35282.7931944444;8.728
30.049;35282.7932986111;9.4824
30.969;35282.7934027778;9.8432
32.024;35282.7934375;9.9858
32.98;35282.7934606482;10.0839
33.998;35282.7935069444;10.3315
34.983;35282.7935185185;10.3747
36.004;35282.7935416667;10.375
37.002;35282.7935648148;10.3754
38.047;35282.793599537;10.3484
38.991;35282.7936458333;10.3497
39.995;35282.7936805556;10.4096
41.004;35282.7937037037;10.3508
41.99;35282.79375;10.3269
43.234;35282.7938078704;10.1489
43.919;35282.7938194444;10.0793
44.842;35282.7938425926;9.912
46.139;35282.7939699074;8.2535
3.835;35369.2724189815;9.731
5.02;35369.2725115741;9.7201
5.582;35369.2725115741;9.7175
6.888;35369.2725694444;9.7108
8.14;35369.2726388889;9.7105
9.064;35369.272650463;9.7106
10.074;35369.2726967593;9.7109
11.03;35369.2727199074;9.7107
12.078;35369.2727777778;9.7102
12.913;35369.2728009259;9.71
13.952;35369.2728356481;9.7095
15.004;35369.2728819444;9.7097
16.032;35369.2729166667;9.7107
